hotel_id	dateAdded	dateUpdated	categories	primaryCategories	name	websites	locationId
AVwddSUNByjofQCxpUr6	2016-05-19T13:43:51Z	2018-06-25T09:00:46Z	Hotels,Hotels and motels,Travel & Transport,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Econo Lodge	https://www.choicehotels.com/california/pico-rivera/econo-lodge-hotels/ca309?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/california/pico-rivera/econo-lodge-hotels/ca309?pmf=yext&mc=llyxyxpx,http://www.choicehotels.com	LOC1218
AVwddvtLkufWRAb56LSt	2016-05-23T08:07:12Z	2018-07-01T07:55:11Z	Restaurant,Hotels and motels,Hotels Motels,Hotel	Accommodation & Food Services	The Colonial Hotel	http://www.colonial-hotel.com	LOC0506
AVwdDWGe_7pvs4fz1waT	2016-07-31T01:16:59Z	2018-02-05T12:19:51Z	Hotels,Lodging,Corporate Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Suites Historic District	https://www.choicehotels.com/georgia/savannah/comfort-suites-hotels/ga323?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/georgia/savannah/comfort-suites-hotels/ga323/rates?source=yext	LOC1383
AVwddxakByjofQCxpZKW	2017-04-18T12:09:23Z	2018-08-27T16:57:40Z	Hotels,Corporate Lodging,Lodging,Hotels-Apartment,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Extended Stay America - Atlanta - Perimeter - Hammond Drive	http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.extendedstayamerica.com%2fhotels%2fga%2fatlanta%2fperimeter-peachtree-dunwoodyandsisearchengine=326andsiproduct=Extended+Stay+America+Atlanta+-+Peri	LOC0011
AVwddXlaIN2L1WUfwCRd	2016-06-22T19:07:28Z	2018-03-08T02:10:27Z	Motels,Hotels,Lodging,Hotels and motels,Hotel,B&bs / Inns	Accommodation & Food Services	Kozy Rest Motel	http://www.kozyrestmotel.com	LOC0824
AVwddzTXIN2L1WUfwGRK	2016-11-07T04:45:19Z	2018-01-28T08:34:27Z	Hotels and motels,Hotels,Lodging,Motels,Hotels Motels,Budget Hotels,Hotel	Accommodation & Food Services	Super 8 Port Royal/beaufort	http://www.super8.com	LOC1790
AVwdDZWXkufWRAb510Ab	2016-10-30T18:23:59Z	2018-01-02T15:22:58Z	Hotel,Hotels,Lodging	Accommodation & Food Services	Best Western Governors Inn & Suites	https://www.bestwestern.com/en_US/book/hotel-rooms.17116.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:17116	LOC1065
AVwde_7zByjofQCxpkZ_	2016-08-04T16:13:03Z	2018-01-26T05:16:54Z	Corporate Lodging,Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Suites	https://www.choicehotels.com/ohio/troy/comfort-suites-hotels/oh484?pmf=yextandmc=llyxyxpx	LOC1829
AVwdE09W_7pvs4fz2Ah9	2016-11-05T19:16:09Z	2018-01-09T18:32:10Z	Hotels and motels,Hotels Motels,Budget Hotels,Hotel,Hotels,Hotels & Motels	Accommodation & Food Services	Super 8 Crawfordsville	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EGQ6wFBP1R9j_yPfgIG2qmnnU3b4EFXLW7CTsybYTPzwt-A554G14ebHaSzKIJsLl2Lh081gaSOm2WAUwkP9CzbsorYjOZGyfw7VMUDqu-19Bqo9NwmMreo2tryLTB8egfhEp8mV75xZT8ygEzBUa7rKKlQDDw3-i3I-wyqjX	LOC0466
AVwde3QykufWRAb56Vf5	2016-03-22T03:37:40Z	2018-06-22T18:17:26Z	Hotels,Hotels and motels,Hotel	Accommodation & Food Services	Pasea Hotel & Spa	http://paseahotel.com/	LOC0522
AVwdECc3kufWRAb517A0	2016-05-20T01:55:27Z	2018-06-25T08:56:23Z	Hotels,Hotels and motels,Corporate Lodging,Lodging,Hotel	Accommodation & Food Services	Hampton Inn-janesville	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_JNSWIHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FJNSWIHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0405
AVwdeDTyByjofQCxpbxW	2017-04-16T22:04:01Z	2018-02-02T18:09:54Z	Hotel,Hotels,Lodging,Hotel Downtown Cleveland	Accommodation & Food Services	Hilton Cleveland Downtown	http://www3.hilton.com/en/hotels/ohio/hilton-cleveland-downtown-CLEDOHH/index.html,https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_CLEDOHH_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fww	LOC0163
AVwdedYBByjofQCxpfhj	2017-01-31T21:49:40Z	2018-03-08T09:29:47Z	Hotel Bar,American Restaurant,Hotels,Hotel,Beer Garden,Event Space	Accommodation & Food Services	Hat City Tavern	http://www.jaysbarandgrilldanbury.com	LOC0467
AVwdEeMTkufWRAb51_df	2016-02-09T16:37:49Z	2018-01-11T00:00:59Z	Hotels and motels,Hotel and motel reservations,Hotels Motels,Hotel,Hotels	Accommodation & Food Services	South Congress Hotel	http://southcongresshotel.com	LOC0063
AVwdEex-kufWRAb51_kQ	2016-05-19T13:51:18Z	2018-01-30T05:34:45Z	Hotels and motels,Hotel	Accommodation & Food Services	Village Inn & Suites	http://www.villageinnsuites.com	LOC0964
AVwdeg90_7pvs4fz6R13	2015-11-07T13:12:25Z	2018-06-26T03:05:42Z	Hotel,Hotels Motels	Accommodation & Food Services	Best Western Granbury Inn Suites	https://www.bestwestern.com/en_US/book/hotel-rooms.44579.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-rooms.44579.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:44579	LOC1164
AVwdEH8rByjofQCxlJBS	2016-11-14T15:15:43Z	2018-08-27T16:57:25Z	Hotels,Boutique Hotels,Tourist Hotels,Corporate Lodging,Lodging,Hotels Motels,Motels,Hotels & Motels,Hotel,Business Hotels	Accommodation & Food Services	Inn at El Gaucho	http://www.elgaucho.com,http://www.innatelgaucho.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwa	LOC1384
AVwdEhRPkufWRAb51__P	2016-10-27T16:40:56Z	2018-01-19T07:49:11Z	Hotels,Lodging,Corporate Lodging,Hotel	Accommodation & Food Services	Hampton Inn Waynesboro/Stuarts Draft	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_WYBSDHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FWYBSDHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0669
AVwdeIAvByjofQCxpcdk	2015-10-19T17:18:36Z	2018-06-30T18:51:41Z	Hotels and motels,Resorts,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Beach Hotels,Business Hotels,Hotel	Accommodation & Food Services	Holiday Inn Express Alpharetta - Roswell	https://www.ihg.com/holidayinnexpress/hotels/us/en/alpharetta/atlaa/hoteldetail	LOC0228
AVwdEJ47IN2L1WUfr2te	2016-03-23T04:05:18Z	2018-01-16T05:11:16Z	Hotels,Lodging,Motels,Hotels Motels,Hotel	Accommodation & Food Services	My Place Hotel-Billings, MT	http://www.myplacehotels.com/my-place-hotel-billings-mt	LOC0022
AVwdeLcmByjofQCxpdDQ	2016-12-15T19:37:23Z	2018-03-18T04:47:25Z	Hotel,Hotels Motels	Accommodation & Food Services	Courtyard Bloomington	http://www.marriott.com/hotels/travel/bmgcy-courtyard-bloomington/	LOC0055
AVwdEQ_i_7pvs4fz16ZU	2016-03-27T14:37:10Z	2018-01-18T18:34:52Z	Hotel,Motels,Hotels,Resorts,Lodging	Accommodation & Food Services	Bear Creek Lodge	http://bearcreeklodgewv.com	LOC0433
AVwdeqacIN2L1WUfwOT5	2015-12-01T19:37:42Z	2018-06-25T08:56:13Z	Hotels,Hotel, Conference Room, and Meeting Room,Hotels and motels,Hotel	Accommodation & Food Services	Staybridge Suites Chantilly Dulles Airport	http://staybridgesuites.com	LOC0577
AVwdeqUbkufWRAb56TrI	2016-03-23T04:05:34Z	2018-03-08T21:53:45Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Motel 6 Lake Charles, LA	https://www.motel6.com/en/motels.la.lake-charles.8703.html?lid=X_PMG_NaturalSearch_Local_Yext_8703andutm_source=localandutm_medium=localandutm_campaign=yextlocal-8703,https://www.motel6.com/en/motels.la.lake-charles.8703.html?srccode=X_PMG_NaturalSearch_L	LOC1304
AVwdeSuv_7pvs4fz6P-E	2016-03-27T14:52:21Z	2018-05-01T23:04:10Z	Hotels,Lodging,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Motel 6	https://www.motel6.com/en/motels.wi.oshkosh.4596.html,https://www.motel6.com/en/motels.wi.oshkosh.4596.html?lid=X_PMG_NaturalSearch_Local_Yext_4596&utm_source=local&utm_medium=local&utm_campaign=yextlocal-4596	LOC1437
AVwdETc-_7pvs4fz16y9	2016-12-15T19:38:49Z	2018-03-11T20:31:12Z	Hotel,Hotels,Lodging,Corporate Lodging	Accommodation & Food Services	Courtyard Louisville Airport	http://www.marriott.com/hotels/travel/fllcy-courtyard-fort-lauderdale-east/?pid=CORPYLP,http://www.marriott.com/hotels/travel/sdfap-courtyard-louisville-airport/?pid=CORPYLPandscid=45f93f1b-bd77-45c9-8dab-83b6a417f6fe,http://www.marriott.com/hotels/travel	LOC1083
AVwdEv8UkufWRAb52Cea	2016-10-11T05:21:16Z	2018-01-28T06:16:35Z	Hotels,Lodging,Motels,Corporate Lodging,Hotel	Accommodation & Food Services	Econo Lodge Downtown	https://www.choicehotels.com/kentucky/louisville/econo-lodge-hotels/ky149?pmf=yextandmc=llyxyxpx,http://www.econolodge.com/hotel-louisville-kentucky-KY149	LOC1142
AVwd-eVmByjofQCxuLdF	2016-11-02T00:40:26Z	2018-05-28T16:21:11Z	Hotels,Budget Hotels,Hotels Motels,Hotel	Accommodation & Food Services	Howard Johnson Express Inn/Airport	http://www.hojo.com	LOC1747
AVwdeXtd_7pvs4fz6Qul	2015-10-23T00:51:21Z	2018-03-19T17:12:43Z	Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn-lincolnton	http://hampton.com	LOC1308
AVwdeXZTByjofQCxpexg	2015-11-02T17:10:52Z	2018-01-28T05:22:36Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Comfort Suites Alamo/River walk	https://www.choicehotels.com/texas/san-antonio/comfort-suites-hotels/tx883?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/texas/san-antonio/comfort-suites-hotels/tx883?source=yext,http://www.comfortsuites.com/hotel-san_antonio-texas-TX883	LOC1334
AVwdf_AlByjofQCxpuGj	2016-07-18T19:00:59Z	2018-01-28T09:32:47Z	Hotels,Hotels Motels,Resorts,Hotel	Accommodation & Food Services	Daytona Shores Inn And Suites	http://www.daytonamotelsa1a.com	LOC1684
AVwdf_nC_7pvs4fz6fvN	2015-10-22T19:12:17Z	2018-06-25T08:59:14Z	Travel,Hotels and motels,Resorts,Budget Hotels,Weekend Getaway Hotels,Tourist Hotels,Lodging,Hotels Motels,Family-friendly Hotels,Beach Hotels,Business Hotels,Hotel	Accommodation & Food Services	Holiday Inn Express Clermont	http://www.ihg.com/holidayinnexpress/	LOC0298
AVwdf2GAkufWRAb56ehu	2016-05-19T14:24:16Z	2018-01-28T11:04:13Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Motel 6 Santa Fe - Cerrillos Road South	https://www.motel6.com/en/motels.nm.santa-fe.1363.html?lid=X_PMG_NaturalSearch_Local_Yext_1363andutm_source=localandutm_medium=localandutm_campaign=yextlocal-1363	LOC1380
AVwdF4LMkufWRAb52NoX	2015-10-23T02:49:39Z	2018-05-01T08:07:35Z	accommodations & lodging,Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Hampton Inn Union City	http://www.hampton.com,http://hampton.com	LOC1622
AVwdF54p_7pvs4fz2LL5	2016-06-22T19:06:44Z	2018-03-08T21:50:29Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Japan House Suites	http://mailto:japanhousesuites@gmail.com	LOC0867
AVwdF7N0ByjofQCxlbBF	2016-05-26T11:42:08Z	2018-01-30T06:28:29Z	Hotel,Hotels	Accommodation & Food Services	The Westin Poinsett, Greenville	http://www.westinpoinsettgreenville.com?SWAQ=94ZA,http://www.spg.com/foursquare/,http://spg.com/foursquare/	LOC0676
AVwdFaMvByjofQCxlVxe	2017-04-12T08:24:24Z	2018-01-19T07:13:06Z	Hotels,Lodging,Motels,Hotel,Family-Friendly Hotels,Hotels & Motels,Budget Hotels,Business Hotels	Accommodation & Food Services	Rodeway Inn	https://www.choicehotels.com/utah/salina/rodeway-inn-hotels/ut112?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/utah/salina/rodeway-inn-hotels/ut112/rates?source=yext	LOC1333
AVwdFBBAByjofQCxlSDZ	2016-03-23T04:21:08Z	2018-01-22T05:45:36Z	Hotels and motels,Hotels,Lodging,Hotel,Motels,B&bs / Inns	Accommodation & Food Services	Orcas Suites At Rosario	http://orcassuites.com,http://www.orcassuites.com	LOC0369
AVwdFC24ByjofQCxlSXA	2015-09-21T15:34:47Z	2018-03-24T19:18:49Z	Hotels & Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotel	Accommodation & Food Services	Wingate By Wyndham-Miramar	http://www.wingatehotels.com	LOC0592
AVwdfcZsByjofQCxpop-	2015-10-28T16:33:08Z	2018-03-08T11:46:50Z	Hotels,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Inn of Nacogdoches	https://www.bestwestern.com/en_US/book/hotel-rooms.44403.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:44403	LOC0828
AVwdfd9zIN2L1WUfwV0M	2015-10-28T16:13:18Z	2018-03-08T21:55:06Z	Hotels,Lodging,Hotels-Apartment,Hotel	Accommodation & Food Services	Suburban Extended Stay Hotel	https://www.choicehotels.com/texas/port-arthur/suburban-hotels/txe73?pmf=yextandmc=llyxyxpx	LOC1448
AVwdFDxLkufWRAb52Fqm	2016-10-18T03:20:59Z	2018-01-22T05:46:16Z	Hotels and motels,Motels,Hotels,Lodging,Hotels Motels,Budget Hotels,Hotels & Motels,Hotel	Accommodation & Food Services	Economy Inn	https://www.economy.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiim	LOC0020
AVwdfegEkufWRAb56a_N	2016-11-08T02:35:39Z	2018-01-02T15:23:13Z	Hotel,Family-Friendly Hotels,Budget Hotels,Hotels & Motels	Accommodation & Food Services	Country Inn & Suites By Carlson, Prairie du Chien	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJIxLycPLS	LOC1210
AVwdfEPTByjofQCxpk_E	2016-03-23T04:20:52Z	2018-01-10T19:14:56Z	Hotels,Lodging,Hotels Motels,Hotel	Accommodation & Food Services	Best Western Canal Winchester Inn - Columbus South East	https://www.bestwestern.com/en_US/book/hotel-rooms.36149.html?iata=00171890andssob=BLBWI0003Gandcid=BLBWI0003G:yext:website:36149,https://www.bestwestern.com/en_US/book/hotel-rooms.36149.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:36149	LOC0169
AVwdfibV_7pvs4fz6bKn	2015-10-28T16:32:43Z	2018-01-18T18:34:50Z	Hotel,Resorts,Parks,Restaurants,Hotels	Accommodation & Food Services	Indian Lodge	http://tpwd.texas.gov/state-parks/indian-lodge	LOC0216
AVwdFjBOIN2L1WUfsEXH	2016-09-08T10:48:36Z	2018-04-17T16:26:09Z	Hotels,Budget Hotels,Travel & Transport,Lodging,Hotels Motels,Family-friendly Hotels,Hotel,Business Hotels	Accommodation & Food Services	Rodeway Inn & Suites Boulder Broker	http://www.rodewayinn.com/hotel-boulder-colorado-CO223,https://www.choicehotels.com/colorado/boulder/rodeway-inn-hotels/co223?mc=llyxyxpx	LOC0027
AVwdfLgKIN2L1WUfwTDo	2016-10-11T04:07:38Z	2018-02-04T12:09:05Z	Hotels,Lodging,Corporate Lodging,Hotels-Apartment,Motels,Hotel,Hotels Motels,Hotels & Motels	Accommodation & Food Services	Extended Stay America Atlanta - Duluth	http://dms.netmng.com/si/cm/tracking/DGTrackingRedirect.aspx?siclientid=2918andsiredirect=http%3a%2f%2fwww.extendedstayamerica.com%2fproperty%2fExtended-Stay-America-Atlanta-Duluth-hotel.htmlandsisearchengine=326andsiproduct=Extended+Stay+America+Atlanta+	LOC0552
AVwdfpBRByjofQCxpqoc	2016-06-08T16:28:12Z	2018-02-01T05:26:49Z	Hotels and motels,Hotel,Motel Arbor Lodge	Accommodation & Food Services	Viking Motel	http://www.vikingmotelportland.com	LOC1514
AVwdFPOIkufWRAb52Hfs	2016-05-31T13:37:50Z	2018-03-12T00:43:55Z	Motels,Hotels and motels,Hotel and motel reservations,Hotel	Accommodation & Food Services	Pousada Suites	http://booking.com	LOC0654
AVwdfPyT_7pvs4fz6Ygv	2016-03-29T06:21:31Z	2018-06-25T08:57:22Z	Hotels,Hotels and motels,Hotel and motel reservations,Lodging,Hotels Motels,Motels,Hotel	Accommodation & Food Services	Chalet Inn	http://www.reaganhotels.com	LOC0388
AVwdfQaMkufWRAb56ZBj	2016-10-26T21:20:22Z	2018-01-28T05:24:04Z	Motels,Hotels,Lodging,Hotels Motels,Hotel,Hotels & Motels	Accommodation & Food Services	Wheels Motel	http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfzwapuGnmwGnHDpEGYXGjnN4u8zXqkiimSHFf4_dbqGRbVgNJO8BovT7I	LOC0513
AVwdfryv_7pvs4fz6cj_	2016-10-18T03:43:01Z	2018-01-19T05:46:42Z	Hotels,Motels,Corporate Lodging,Hotels Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Quality Inn	https://www.choicehotels.com/arizona/sierra-vista/quality-inn-hotels/az232?pmf=yextandmc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmW4a2-d	LOC1604
AVwdFU74_7pvs4fz2FjM	2016-07-18T19:40:41Z	2018-01-22T05:30:50Z	Motels,Lodging,Hotels Motels,Hotel,Hotels	Accommodation & Food Services	Celina Motel	http://www.ci.celina.oh.us/discover_lodging.php	LOC1661
AVwdfUT2_7pvs4fz6ZGu	2017-04-12T18:36:40Z	2018-02-26T17:05:47Z	Hotels,Boutique Hotels,Hotel	Accommodation & Food Services	The London West Hollywood	http://thelondonla.com	LOC1643
AVwdF-vQ_7pvs4fz2MDf	2017-02-15T18:53:03Z	2018-03-08T11:42:02Z	Hotels,Lodging,Corporate Lodging,Motels,Hotel,Hotels Motels,Family-friendly Hotels,Budget Hotels,Business Hotels,Lodges,Hotel and Motel,Hotels & Motels	Accommodation & Food Services	Comfort Inn	https://www.choicehotels.com/tennessee/athens/comfort-inn-hotels/tn594?pmf=yextandmc=llyxyxpx,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PNH1zm8s3Brpxys1zenB1gqaWKBJHqW1zmY4LugXzRMmOjSooJ8X7i	LOC0236
AVwdFWbu_7pvs4fz2Fw9	2016-06-22T19:07:57Z	2018-02-03T05:58:00Z	Hotels and motels,Motels,Lodging,Hotel,Hotels	Accommodation & Food Services	Carlyle Motel	https://www.facebook.com/pages/carlyle-motel/105890342786246,http://www.yelp.com/biz/motel-6-oklahoma-city-5	LOC1432
AVwdfXNekufWRAb56Z8V	2016-10-13T13:20:24Z	2018-01-28T07:03:53Z	Hotel,Hotels and motels,Hotel and motel reservations,Family-Friendly Hotels,Hotels & Motels,Budget Hotels	Accommodation & Food Services	Country Inn & Suites By Carlson, Ames, IA	https://www.countryinns.com/ames-hotel-ia-50010/iaames,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNItEKoCSfz	LOC0006
AVwdfya-IN2L1WUfwY7B	2016-05-16T22:41:25Z	2018-01-30T05:17:54Z	Hotels and motels,Hotels,Lodging,Motels,Hotels Motels,Hotel	Accommodation & Food Services	My Place Hotel-dickinson Nd	http://www.myplacehotels.com/my-place-hotel-dickinson-nd,http://www.myplacehotels.com/	LOC0197
AVwdFyZ0kufWRAb52Mxf	2015-09-13T02:15:45Z	2018-04-17T10:20:41Z	Hotels,Hotel,Hotel Pool	Accommodation & Food Services	Residence Inn Jacksonville Butler Boulevard	http://www.marriott.com/hotels/travel/jaxri-residence-inn-jacksonville-butler-boulevard/?pid=CORPYLP,http://www.marriott.com/hotels/travel/jaxri-residence-inn-jacksonville-butler-boulevard/	LOC0404
AVwdFZz6_7pvs4fz2GR2	2016-03-22T19:30:19Z	2018-01-09T05:22:13Z	Hotels and motels,Hotels Motels,Hotel	Accommodation & Food Services	Oxford Hotel	http://oxfordsuites.com	LOC0021
AVwdG0aT_7pvs4fz2Utt	2016-11-08T08:30:00Z	2018-03-11T21:05:47Z	Hotel,Hotels Motels,Event Planning,Hotels	Accommodation & Food Services	Best Western Country Inn	https://www.bestwestern.com/en_US/book/hotel-rooms.05456.html?iata=00171890&ssob=BLBWI0003G,https://www.bestwestern.com/en_US/book/hotel-details.05456.html?iata=00171890&ssob=BLBWI0003G&cid=BLBWI0003G:yext:website:05456,http://book.bestwestern.com/bestwes	LOC1035
AVwd-G2B_7pvs4fz-4Q-	2016-12-13T03:44:22Z	2018-03-12T01:21:11Z	Hotel,Bed Breakfast,Attractions,Lodging,Hotels & Motels,Business Hotels,Family-Friendly Hotels,Weekend Getaway Hotels,Hotels Motels	Accommodation & Food Services	Bricktown Hotel & Convention Center	http://bricktownhotelokc.com,http://www.bricktownhotelokc.com,http://api.citygridmedia.com/content/places/v2/click?q=9YKflVKbY9NauPJdMy0B1gS1IhB4xv4EWw0zDoT-UWc_izWF3zs5PKGdfOHubWrvM0QwDCYwbOH2fdLi0dK5xArULcksCCbfR-WWAz9xD1AmGVAQZIom4U3n5R4DuRC8WJCtvJcNIt	LOC1118
AVwdG4UsIN2L1WUfsSIb	2016-03-27T05:27:25Z	2018-03-19T00:56:25Z	Restaurants,Hotel,Hotels,Hotels Motels,Family-friendly Hotels,Tourist Hotels,Weekend Getaway Hotels,Budget Hotels,Lodging,Business Hotels	Accommodation & Food Services	Grand Hyatt Tampa Bay	http://tampabay.grand.hyatt.com/en/hotel/home.html,https://tampabay.grand.hyatt.com/en/hotel/home.html,http://www.grandtampabay.hyatt.com	LOC1033
AVwdg97PkufWRAb56pfv	2016-07-18T19:20:31Z	2018-03-12T00:46:03Z	Hotels,Lodging,Corporate Lodging,Hotels and motels,Hotel	Accommodation & Food Services	Hampton Inn Suites Lake Mary At Colonial Townpark	https://ad.doubleclick.net/ddm/clk/317271033;145636969;l;u=Y_LKMHSHX_W_D?http://www3.hilton.com/en_US/hi/doorway/index.htm?sourceCode=00081391andredirectURL=http%3A%2F%2Fwww3.hilton.com%2Fen%2Fhotels%2F0%2FLKMHSHX%2Findex.html%3FWT.mc_id%3DzDA01MB2OLG34YX	LOC0608
AVwdgDBZIN2L1WUfwbss	2016-10-18T03:45:43Z	2018-03-08T11:43:53Z	Hotels,Lodging,Motels,Corporate Lodging,Hotels Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Comfort Suites	https://www.choicehotels.com/indiana/lafayette/comfort-suites-hotels/in410?pmf=yextandmc=llyxyxpx,https://www.choicehotels.com/indiana/lafayette/comfort-suites-hotels/in410?source=yext	LOC1303
AVwdggVGIN2L1WUfwgeD	2015-11-06T09:24:42Z	2018-06-25T08:55:17Z	Hotels,Hotels and motels,Travel and Tourism,Lodging,Motels,Hotel	Accommodation & Food Services	Alpine Motel	http://alpinemotelabingdon.com	LOC0335
AVwdGjCeIN2L1WUfsOyu	2016-04-03T12:12:46Z	2018-01-19T07:13:46Z	Lodging,Motels,Hotels,Hotels Motels,Hotel	Accommodation & Food Services	The Wilderness Inn	http://www.thewildernessinn.com	LOC1693
AVwdgJGY_7pvs4fz6hRC	2016-11-05T19:39:53Z	2018-06-22T18:30:53Z	Hotels and motels,Travel & Transport,Hotels Motels,Hotels & Motels,Hotel	Accommodation & Food Services	Four Points By Sheraton Chicago O'hare Airport	http://www.fourpointschicagoohareairport.com?SWAQ=94ZA,http://clk.atdmt.com/nyc/go/156346433/direct/01/	LOC1536
AVwdGlW_ByjofQCxlh1Q	2016-03-27T14:36:28Z	2018-01-08T19:12:10Z	Hotels,Lodging,Motels,Hotel	Accommodation & Food Services	Motel 6 Cave City Ky	https://www.motel6.com/en/motels.ky.cave-city.8727.html?lid=X_PMG_NaturalSearch_Local_Yext_8727andutm_source=localandutm_medium=localandutm_campaign=yextlocal-8727,https://www.motel6.com/en/motels.ky.cave-city.8727.html?srccode=X_PMG_NaturalSearch_Local_Y	LOC0575
